id,class
09694.png,0
09696.png,5
09697.png,32
09699.png,11
09701.png,0
09702.png,33
09705.png,4
09708.png,16
09711.png,1
09719.png,1
09720.png,33
09721.png,0
09723.png,27
09727.png,11
09729.png,16
09738.png,1
09739.png,0
09740.png,1
09742.png,14
09745.png,1
09746.png,15
09752.png,31
09753.png,18
09756.png,1
09758.png,1
09761.png,32
09762.png,31
09764.png,1
09766.png,31
09767.png,9
09774.png,2
09776.png,25
09777.png,9
09780.png,26
09789.png,9
09790.png,37
09793.png,19
09797.png,28
09799.png,34
09802.png,14
09804.png,18
09812.png,27
09815.png,15
09818.png,27
09821.png,25
09825.png,21
09826.png,9
09827.png,32
09829.png,0
09834.png,21
09843.png,21
09845.png,1
09848.png,37
09849.png,32
09850.png,27
09851.png,1
09853.png,0
09855.png,32
09856.png,25
09861.png,8
09862.png,32
09863.png,0
09864.png,36
09866.png,16
09870.png,0
09874.png,19
09875.png,9
09883.png,0
09889.png,35
09891.png,5
09892.png,38
09895.png,9
09898.png,5
09903.png,9
09913.png,15
09914.png,27
09915.png,16
09918.png,32
09920.png,16
09922.png,1
09931.png,4
09933.png,1
09936.png,19
09938.png,9
09942.png,9
09947.png,1
09949.png,9
09950.png,0
09956.png,0
09958.png,1
09959.png,0
09967.png,1
09971.png,32
09974.png,28
09978.png,9
09979.png,1
09985.png,15
09989.png,2
09998.png,27
10000.png,24
10004.png,25
10008.png,36
10010.png,11
10019.png,24
10031.png,9
10033.png,10
10034.png,27
10036.png,27
10037.png,36
10040.png,9
10041.png,9
10044.png,16
10045.png,0
10046.png,11
10049.png,0
10058.png,1
10064.png,0
10066.png,1
10067.png,21
10070.png,31
10072.png,16
10074.png,31
10076.png,23
10083.png,1
10086.png,0
10087.png,0
10089.png,21
10090.png,25
10091.png,25
10092.png,16
10093.png,0
10095.png,1
10100.png,27
10105.png,5
10107.png,1
10109.png,28
10113.png,11
10114.png,27
10120.png,1
10124.png,28
10131.png,34
10135.png,1
10136.png,0
10143.png,16
10144.png,21
10146.png,15
10148.png,1
10152.png,15
10161.png,0
10165.png,36
10171.png,11
10178.png,15
10179.png,1
10184.png,11
10185.png,1
10187.png,20
10189.png,9
10190.png,26
10192.png,1
10195.png,1
10196.png,34
10200.png,35
10202.png,15
10207.png,1
10219.png,25
10221.png,0
10222.png,15
10227.png,18
10228.png,16
10235.png,5
10239.png,31
10241.png,9
10244.png,1
10245.png,18
10247.png,3
10250.png,41
10257.png,4
10260.png,15
10261.png,4
10262.png,9
10267.png,4
10274.png,33
10279.png,16
10280.png,1
10281.png,37
10285.png,27
10286.png,16
10292.png,42
10293.png,35
10299.png,4
10300.png,0
10305.png,8
10312.png,15
10313.png,16
10314.png,33
10317.png,8
10321.png,9
10322.png,1
10323.png,16
10326.png,3
10327.png,15
10329.png,0
10337.png,25
10339.png,16
10341.png,33
10342.png,32
10343.png,15
10344.png,39
10345.png,9
10346.png,0
10350.png,15
10351.png,11
10356.png,3
10357.png,2
10367.png,25
10368.png,9
10372.png,9
10373.png,25
10376.png,15
10381.png,0
10382.png,25
10383.png,39
10384.png,9
10385.png,25
10386.png,11
10389.png,18
10400.png,5
10404.png,4
10406.png,0
10407.png,25
10414.png,37
10416.png,32
10417.png,32
10419.png,42
10423.png,25
10427.png,3
10428.png,16
10431.png,28
10434.png,0
10437.png,21
10441.png,1
10442.png,27
10445.png,27
10448.png,11
10449.png,1
10452.png,0
10456.png,16
10458.png,4
10464.png,0
10468.png,0
10481.png,25
10483.png,25
10486.png,32
10490.png,0
10497.png,1
10498.png,1
10504.png,16
10505.png,0
10508.png,0
10514.png,9
10516.png,2
10517.png,15
10518.png,32
10523.png,1
10524.png,27
10525.png,0
10531.png,3
10533.png,21
10535.png,31
10536.png,0
10538.png,15
10541.png,27
10550.png,9
10553.png,25
10555.png,0
10557.png,27
10566.png,24
10567.png,0
10568.png,1
10570.png,11
10579.png,27
10587.png,31
10592.png,27
10595.png,4
10596.png,25
10604.png,18
10605.png,16
10607.png,1
10608.png,4
10610.png,34
10616.png,21
10618.png,9
10620.png,0
10625.png,9
10626.png,9
10627.png,31
10628.png,3
10629.png,0
10634.png,9
10639.png,1
10647.png,1
10655.png,25
10658.png,24
10667.png,32
10669.png,27
10675.png,26
10680.png,1
10681.png,26
10682.png,25
10685.png,27
10686.png,27
10693.png,10
10698.png,42
10699.png,25
10701.png,16
10703.png,0
10716.png,25
10726.png,0
10731.png,15
10736.png,21
10739.png,15
10740.png,1
10744.png,1
10745.png,32
10747.png,4
10755.png,15
10759.png,21
10763.png,21
10773.png,15
10783.png,32
10785.png,34
10788.png,3
10791.png,0
10792.png,9
10793.png,16
10795.png,21
10798.png,1
10799.png,40
10801.png,0
10804.png,9
10806.png,3
10807.png,1
10818.png,21
10819.png,16
10820.png,3
10824.png,25
10826.png,0
10831.png,1
10836.png,15
10838.png,0
10840.png,30
10842.png,1
10852.png,28
10854.png,0
10856.png,25
10857.png,0
10861.png,21
10863.png,25
10864.png,0
10865.png,27
10866.png,21
10867.png,9
10873.png,16
10876.png,9
10878.png,25
10881.png,0
10889.png,16
10891.png,4
10892.png,42
10893.png,31
10896.png,15
10897.png,2
10902.png,1
10904.png,1
10910.png,42
10913.png,27
10914.png,15
10915.png,2
10925.png,1
10929.png,3
10933.png,21
10937.png,0
10943.png,9
10944.png,1
10945.png,27
10948.png,11
10949.png,21
10958.png,0
10965.png,1
10966.png,16
10980.png,35
10984.png,0
10988.png,1
10990.png,15
10991.png,1
10994.png,1
11000.png,4
11001.png,0
11002.png,21
11003.png,16
11007.png,0
11014.png,9
11015.png,0
11016.png,0
11017.png,0
11019.png,31
11020.png,38
11022.png,21
11023.png,1
11027.png,0
11029.png,25
11030.png,8
11031.png,1
11034.png,25
11036.png,27
11037.png,16
11039.png,31
11042.png,24
11045.png,19
11046.png,1
11050.png,21
11051.png,5
11058.png,16
11059.png,9
11062.png,0
11066.png,1
11071.png,9
11075.png,3
11078.png,4
11082.png,0
11085.png,15
11086.png,36
11088.png,0
11101.png,21
11111.png,0
11112.png,1
11115.png,20
11122.png,0
11129.png,15
11135.png,9
11138.png,1
11144.png,21
11145.png,1
11146.png,32
11150.png,36
11155.png,0
11162.png,27
11163.png,0
11168.png,32
11169.png,0
11180.png,0
11181.png,16
11182.png,21
11184.png,1
11186.png,1
11188.png,32
11199.png,9
11201.png,42
11202.png,2
11203.png,26
11204.png,0
11205.png,15
11207.png,32
11210.png,0
11213.png,0
11218.png,27
11222.png,0
11227.png,1
11230.png,32
11232.png,38
11238.png,0
11243.png,11
11249.png,16
11250.png,8
11255.png,1
11258.png,1
11260.png,9
11261.png,42
11268.png,25
11269.png,32
11270.png,1
11276.png,9
11285.png,1
11290.png,5
11302.png,3
11303.png,31
11308.png,32
11309.png,1
11310.png,1
11312.png,27
11321.png,11
11329.png,4
11332.png,31
11343.png,0
11346.png,1
11354.png,15
11361.png,32
11364.png,15
11366.png,25
11383.png,3
11396.png,31
11397.png,1
11399.png,1
11414.png,42
11415.png,25
11417.png,1
11418.png,25
11423.png,4
11442.png,1
11444.png,1
11447.png,15
11449.png,11
11450.png,19
11453.png,19
11460.png,1
11465.png,0
11471.png,0
11481.png,32
11485.png,34
11486.png,11
11487.png,0
11489.png,1
11497.png,42
11498.png,15
11508.png,0
11516.png,19
11518.png,35
11524.png,0
11527.png,35
11532.png,11
11534.png,4
11544.png,39
11547.png,37
11549.png,31
11556.png,16
11559.png,0
11570.png,15
11571.png,36
11572.png,5
11600.png,5
11606.png,1
11608.png,5
11610.png,1
11618.png,16
11619.png,0
11629.png,4
11630.png,1
11631.png,16
11637.png,2
11639.png,33
11641.png,15
11648.png,15
11649.png,26
11650.png,0
11654.png,25
11662.png,36
11663.png,4
11670.png,21
11675.png,1
11676.png,1
11682.png,8
11684.png,8
11691.png,0
11692.png,1
11705.png,33
11708.png,1
11710.png,35
11713.png,2
11718.png,0
11724.png,16
11727.png,36
11731.png,11
11735.png,15
11740.png,0
11742.png,16
11752.png,3
11753.png,1
11761.png,1
11766.png,0
11771.png,0
11778.png,1
11779.png,0
11789.png,21
11790.png,0
11791.png,0
11792.png,0
11798.png,1
11801.png,11
11804.png,0
11806.png,10
11808.png,21
11810.png,35
11812.png,0
11814.png,16
11827.png,35
11846.png,15
11847.png,34
11848.png,33
11851.png,27
11858.png,33
11863.png,11
11873.png,0
11882.png,0
11887.png,1
11889.png,42
11902.png,15
11917.png,1
11924.png,1
11928.png,21
11931.png,36
11938.png,1
11951.png,0
11952.png,1
11967.png,21
11988.png,1
11990.png,11
11993.png,11
12001.png,1
12011.png,1
12021.png,15
12056.png,0
12057.png,42
12060.png,37
12062.png,33
12076.png,37
12089.png,16
12093.png,34
12105.png,31
12109.png,26
12121.png,15
12127.png,32
12162.png,15
12186.png,18
12210.png,27
12223.png,21
12235.png,21
12243.png,15
12248.png,15
12291.png,27
12293.png,19
12330.png,15
12341.png,37
12342.png,27
12345.png,20
12349.png,37
12352.png,40
12362.png,11
12374.png,28
12380.png,36
12382.png,28
12385.png,11
12386.png,15
12407.png,41
12422.png,11
12423.png,42
12432.png,40
12441.png,15
12448.png,15
12454.png,32
12456.png,36
12478.png,19
12496.png,35
12498.png,32
12511.png,34
12517.png,15
12524.png,36
12527.png,15
12528.png,36
12569.png,28
12572.png,15
12577.png,21
12584.png,11
12611.png,11
12614.png,0
12626.png,36
